,epoch,train_loss,wire_train_acc,wire_train_f1,terminal_train_acc,terminal_train_f1,action_train_acc,action_train_f1,val_loss,wire_val_acc,wire_val_f1,terminal_val_acc,terminal_val_f1,action_val_acc,action_val_f1
16,16,9.193867474794388,0.3125,0.3034090909090909,0.125,0.13333333333333333,0.3125,0.2959280303030303,9.02030348777771,0.0,0.0,0.75,0.75,0.25,0.1
17,17,9.41586697101593,0.3125,0.375,0.0625,0.08333333333333333,0.375,0.36363636363636365,9.064096450805664,0.0,0.0,0.75,0.75,0.25,0.1
18,18,9.199427247047424,0.125,0.14285714285714285,0.1875,0.16666666666666666,0.4375,0.422008547008547,9.00202751159668,0.0,0.0,0.75,0.75,0.75,0.6428571428571428
19,19,9.376289665699005,0.0625,0.05555555555555555,0.0625,0.03125,0.375,0.3506944444444444,9.021941900253296,0.0,0.0,0.75,0.75,0.5,0.5
20,20,9.343747079372406,0.125,0.13392857142857142,0.0625,0.0625,0.25,0.22115384615384615,9.104859352111816,0.0,0.0,0.5,0.5833333333333333,0.25,0.1
21,21,9.241650879383087,0.1875,0.16666666666666666,0.0625,0.041666666666666664,0.4375,0.4131944444444444,9.02451753616333,0.0,0.0,0.75,0.75,0.25,0.1
22,22,9.666590988636017,0.0625,0.1,0.125,0.15000000000000002,0.25,0.2178030303030303,8.95620083808899,0.0,0.0,0.75,0.75,0.5,0.5
23,23,9.29762750864029,0.1875,0.19791666666666666,0.25,0.19394841269841268,0.25,0.2361111111111111,8.973982810974121,0.0,0.0,0.5,0.5833333333333333,0.75,0.6428571428571428
24,24,9.283146023750305,0.1875,0.23717948717948717,0.0625,0.08333333333333333,0.4375,0.4204545454545454,8.963419914245605,0.0,0.0,0.5,0.5833333333333333,0.75,0.6428571428571428
25,25,9.302893877029419,0.1875,0.19246031746031744,0.0,0.0,0.3125,0.2589285714285714,9.008856534957886,0.0,0.0,0.25,0.3333333333333333,0.5,0.5
26,26,9.257810711860657,0.3125,0.35277777777777775,0.3125,0.3095238095238095,0.4375,0.4305555555555556,8.98789358139038,0.0,0.0,0.5,0.5,0.25,0.30000000000000004
27,27,9.390297651290894,0.3125,0.3401442307692308,0.125,0.13333333333333333,0.4375,0.4201388888888889,9.016652584075928,0.0,0.0,0.5,0.5,0.0,0.0
28,28,9.470083951950073,0.375,0.41369047619047616,0.125,0.14375,0.25,0.2361111111111111,8.998847484588623,0.0,0.0,0.5,0.5,0.0,0.0
29,29,9.279690742492676,0.0,0.0,0.0625,0.0625,0.5,0.4735576923076923,8.994214534759521,0.0,0.0,0.5,0.5,0.25,0.30000000000000004
30,30,9.373407363891602,0.1875,0.20072115384615385,0.125,0.14583333333333331,0.375,0.3482142857142857,9.011539936065674,0.0,0.0,0.5,0.5,0.25,0.1
31,31,9.183708280324936,0.25,0.2863247863247863,0.1875,0.20833333333333331,0.5625,0.5397727272727273,8.988266944885254,0.5,0.5,0.5,0.5,0.25,0.1
32,32,9.296441614627838,0.3125,0.4076923076923077,0.0,0.0,0.4375,0.44337606837606836,9.045536279678345,0.0,0.0,0.25,0.3333333333333333,0.25,0.125
33,33,9.366598099470139,0.1875,0.178125,0.0,0.0,0.1875,0.16098484848484848,8.977205514907837,0.0,0.0,0.25,0.3333333333333333,0.25,0.30000000000000004
34,34,9.24208265542984,0.125,0.16666666666666666,0.0,0.0,0.4375,0.4017857142857143,8.997682571411133,0.0,0.0,0.25,0.3333333333333333,0.5,0.5
35,35,9.450557053089142,0.0,0.0,0.0625,0.08333333333333333,0.4375,0.4131944444444444,9.023240804672241,0.0,0.0,0.25,0.3333333333333333,0.0,0.0
36,36,9.26913172006607,0.3125,0.3125,0.0625,0.041666666666666664,0.375,0.3402777777777778,9.017783403396606,0.0,0.0,0.25,0.3333333333333333,0.0,0.0
37,37,9.413233458995819,0.375,0.42272727272727273,0.125,0.15833333333333333,0.25,0.20833333333333331,9.086364269256592,0.25,0.16666666666666666,0.25,0.3333333333333333,0.0,0.0
38,38,9.183912545442581,0.25,0.25384615384615383,0.0625,0.0625,0.4375,0.35402097902097907,9.085390329360962,0.5,0.5,0.0,0.0,0.0,0.0
39,39,9.289286613464355,0.125,0.1625,0.1875,0.1875,0.3125,0.26515151515151514,9.090343952178955,0.0,0.0,0.0,0.0,0.0,0.0
40,40,9.107021033763885,0.5,0.5357142857142857,0.0,0.0,0.5,0.4895833333333333,9.082677841186523,0.0,0.0,0.0,0.0,0.0,0.0
41,41,8.959526121616364,0.25,0.3353896103896104,0.3125,0.3645833333333333,0.4375,0.4147727272727273,9.015955448150635,0.5,0.5,0.0,0.0,0.25,0.30000000000000004
42,42,9.036037623882294,0.1875,0.171875,0.0,0.0,0.375,0.33119658119658124,9.177354335784912,0.5,0.5,0.25,0.3333333333333333,0.25,0.1
43,43,9.41309279203415,0.4375,0.5071428571428571,0.1875,0.19374999999999998,0.1875,0.17307692307692307,9.204670190811157,1.0,1.0,0.25,0.3333333333333333,0.25,0.1
44,44,9.37958139181137,0.1875,0.1955128205128205,0.0,0.0,0.4375,0.39558531746031744,9.156383275985718,0.5,0.5,0.25,0.3333333333333333,0.25,0.1
45,45,9.140180945396423,0.3125,0.3887987012987013,0.0625,0.05,0.375,0.296474358974359,9.136898040771484,0.5,0.5,0.25,0.3333333333333333,0.25,0.1
46,46,8.911872684955597,0.1875,0.2361111111111111,0.0625,0.08333333333333333,0.5625,0.5454545454545454,9.052241563796997,0.75,0.6666666666666666,0.25,0.3333333333333333,0.25,0.1
47,47,9.114323258399963,0.3125,0.3932692307692308,0.1875,0.12291666666666667,0.5,0.4671717171717172,9.065956830978394,0.5,0.5,0.25,0.3333333333333333,0.25,0.30000000000000004
48,48,9.016065865755081,0.0,0.0,0.1875,0.1875,0.4375,0.36607142857142855,8.981714725494385,0.5,0.5,0.25,0.3333333333333333,0.25,0.30000000000000004
49,49,9.053470134735107,0.3125,0.36250000000000004,0.0625,0.041666666666666664,0.25,0.22235576923076925,9.004011154174805,1.0,1.0,0.25,0.3333333333333333,0.25,0.30000000000000004
50,50,8.913958072662354,0.125,0.15277777777777776,0.3125,0.39166666666666666,0.4375,0.36276223776223776,9.057729721069336,1.0,1.0,0.25,0.3333333333333333,0.25,0.1
51,51,9.211242377758026,0.1875,0.19965277777777776,0.0625,0.0625,0.3125,0.2951388888888889,9.063719511032104,0.75,0.8333333333333333,0.5,0.5833333333333333,0.25,0.1
52,52,9.356106400489807,0.25,0.23636363636363636,0.25,0.2895833333333333,0.375,0.3576388888888889,9.0714430809021,0.75,0.6666666666666666,0.25,0.3333333333333333,0.25,0.1
53,53,9.273901671171188,0.25,0.29759615384615384,0.0,0.0,0.375,0.3740530303030303,9.027138710021973,1.0,1.0,0.25,0.3333333333333333,0.25,0.1
54,54,9.365456461906433,0.1875,0.18733766233766233,0.25,0.25744047619047616,0.3125,0.28365384615384615,9.14245343208313,0.5,0.5,0.25,0.3333333333333333,0.0,0.0
55,55,8.989343136548996,0.125,0.19090909090909092,0.125,0.125,0.4375,0.349025974025974,9.165101528167725,0.25,0.16666666666666666,0.25,0.3333333333333333,0.0,0.0
56,56,8.925526082515717,0.125,0.16666666666666666,0.125,0.125,0.625,0.5841346153846154,9.161526679992676,0.5,0.5,0.25,0.3333333333333333,0.0,0.0
57,57,9.061952143907547,0.25,0.2708333333333333,0.1875,0.23958333333333331,0.5,0.46527777777777773,9.063042402267456,1.0,1.0,0.25,0.3333333333333333,0.25,0.1
58,58,8.940133780241013,0.375,0.40625,0.1875,0.17708333333333331,0.5625,0.5088661338661339,9.074650287628174,0.75,0.8333333333333333,0.25,0.3333333333333333,0.25,0.1
59,59,9.033026367425919,0.0625,0.08333333333333333,0.125,0.13571428571428573,0.5,0.4671717171717172,9.178882837295532,0.5,0.41666666666666663,0.25,0.3333333333333333,0.25,0.1
60,60,8.844286233186722,0.1875,0.21428571428571427,0.0,0.0,0.5,0.4700854700854701,9.20193099975586,0.5,0.41666666666666663,0.25,0.3333333333333333,0.0,0.0
61,61,8.842296570539474,0.125,0.18333333333333335,0.25,0.28125,0.4375,0.404265873015873,9.186463594436646,0.5,0.41666666666666663,0.25,0.3333333333333333,0.25,0.1
62,62,8.929396778345108,0.1875,0.23737373737373738,0.0625,0.08333333333333333,0.5625,0.5088661338661339,9.104651927947998,0.5,0.41666666666666663,0.0,0.0,0.25,0.1
63,63,8.885379523038864,0.1875,0.20912698412698413,0.0625,0.041666666666666664,0.375,0.3928571428571428,9.244018316268921,0.25,0.16666666666666666,0.25,0.3333333333333333,0.25,0.375
64,64,8.89621564745903,0.25,0.3002747252747253,0.0625,0.1,0.5,0.47979797979797983,9.1206374168396,0.25,0.16666666666666666,0.0,0.0,0.25,0.30000000000000004
65,65,8.650653809309006,0.1875,0.23392857142857143,0.0625,0.05,0.625,0.5876068376068376,8.943266153335571,0.5,0.41666666666666663,0.5,0.5833333333333333,0.25,0.1
66,66,8.882326662540436,0.375,0.40327380952380953,0.1875,0.1736111111111111,0.625,0.5934343434343434,9.18027114868164,0.25,0.16666666666666666,0.5,0.5833333333333333,0.0,0.0
67,67,8.674450933933258,0.25,0.20535714285714285,0.1875,0.1625,0.375,0.3535353535353536,9.13868498802185,0.5,0.5,0.75,0.75,0.25,0.1
68,68,8.734184294939041,0.125,0.10876623376623376,0.1875,0.21250000000000002,0.5,0.40064102564102566,9.25969910621643,0.25,0.16666666666666666,0.75,0.75,0.25,0.1
69,69,8.881982266902924,0.375,0.4318181818181818,0.125,0.14583333333333331,0.5,0.40584415584415584,8.952694177627563,0.5,0.41666666666666663,0.75,0.75,0.25,0.1
70,70,8.625972241163254,0.4375,0.5227272727272727,0.0625,0.08333333333333333,0.4375,0.4236111111111111,9.104300737380981,0.25,0.16666666666666666,0.5,0.5833333333333333,0.0,0.0
71,71,8.629643738269806,0.3125,0.30729166666666663,0.0,0.0,0.5625,0.523989898989899,8.921673893928528,0.5,0.41666666666666663,0.5,0.5833333333333333,0.25,0.1
72,72,8.693585276603699,0.375,0.4583333333333333,0.125,0.1125,0.5625,0.5277777777777778,8.890957832336426,0.25,0.16666666666666666,0.5,0.5833333333333333,0.0,0.0
73,73,8.604743361473083,0.25,0.2589285714285714,0.0625,0.05,0.5,0.43087121212121215,8.990665197372437,0.5,0.5,0.5,0.5833333333333333,0.0,0.0
74,74,8.571895241737366,0.125,0.15000000000000002,0.125,0.1125,0.5625,0.5184659090909091,8.873307943344116,1.0,1.0,0.75,0.8333333333333333,0.25,0.1
75,75,8.622241079807281,0.1875,0.23076923076923078,0.0,0.0,0.625,0.6022727272727273,8.970791339874268,0.75,0.6666666666666666,1.0,1.0,0.25,0.1
76,76,8.319367229938507,0.25,0.30952380952380953,0.125,0.1125,0.6875,0.6736111111111112,8.899656057357788,1.0,1.0,1.0,1.0,0.25,0.1
77,77,8.495918482542038,0.1875,0.21906565656565657,0.0625,0.07500000000000001,0.5625,0.5137310606060606,9.034704208374023,0.75,0.8333333333333333,1.0,1.0,0.0,0.0
78,78,8.50520345568657,0.3125,0.3609775641025641,0.3125,0.3416666666666666,0.625,0.5972222222222222,9.09290337562561,0.5,0.41666666666666663,1.0,1.0,0.0,0.0
79,79,8.494089484214783,0.375,0.4270833333333333,0.25,0.3047619047619048,0.6875,0.643939393939394,8.918980598449707,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
80,80,7.91630345582962,0.125,0.2,0.1875,0.1875,0.6875,0.6647727272727273,8.965495109558105,0.75,0.8333333333333333,1.0,1.0,0.25,0.1
81,81,8.396418243646622,0.125,0.15833333333333333,0.1875,0.16071428571428573,0.5625,0.5088661338661339,9.152585744857788,0.5,0.41666666666666663,1.0,1.0,0.0,0.0
82,82,8.666215509176254,0.3125,0.3977272727272727,0.0625,0.07500000000000001,0.625,0.5625,9.140963077545166,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
83,83,8.359986752271652,0.125,0.08333333333333333,0.0,0.0,0.5625,0.43154761904761907,9.002524614334106,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
84,84,8.713542640209198,0.25,0.2829861111111111,0.25,0.1958333333333333,0.5,0.4616477272727273,9.054824352264404,0.5,0.41666666666666663,1.0,1.0,0.0,0.0
85,85,8.340124309062958,0.5,0.5681089743589743,0.0625,0.0625,0.6875,0.6466346153846154,9.19635820388794,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
86,86,8.513597935438156,0.1875,0.18674242424242427,0.25,0.26875,0.625,0.5546536796536796,9.14938223361969,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
87,87,8.104199945926666,0.125,0.15555555555555556,0.5,0.5095238095238095,0.6875,0.6493055555555556,9.188801646232605,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
88,88,8.033956527709961,0.3125,0.40963203463203457,0.375,0.3666666666666667,0.625,0.5625,9.128771781921387,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
89,89,8.354745090007782,0.3125,0.34375,0.1875,0.20833333333333331,0.6875,0.6493055555555556,9.053451538085938,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
90,90,8.098005652427673,0.4375,0.5088383838383839,0.375,0.38690476190476186,0.625,0.5876068376068375,9.087913274765015,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
91,91,8.361301690340042,0.3125,0.34386446886446886,0.125,0.16517857142857142,0.5625,0.5088661338661339,9.136451005935669,0.75,0.8333333333333333,1.0,1.0,0.0,0.0
92,92,7.994565784931183,0.3125,0.34374999999999994,0.1875,0.225,0.75,0.703046953046953,9.08904767036438,0.5,0.41666666666666663,1.0,1.0,0.0,0.0
93,93,8.371329724788666,0.125,0.16666666666666666,0.0625,0.0625,0.5625,0.5137310606060606,9.556001663208008,0.0,0.0,1.0,1.0,0.25,0.375
94,94,8.361617147922516,0.25,0.26666666666666666,0.0625,0.041666666666666664,0.5625,0.5204326923076923,8.894815444946289,0.5,0.41666666666666663,1.0,1.0,0.25,0.30000000000000004
95,95,8.257986098527908,0.1875,0.22499999999999998,0.125,0.13392857142857142,0.6875,0.6517857142857143,8.776081562042236,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
96,96,8.542293667793274,0.125,0.10416666666666666,0.1875,0.175,0.5625,0.5395299145299146,8.988441467285156,0.5,0.41666666666666663,1.0,1.0,0.0,0.0
97,97,8.273256599903107,0.1875,0.26515151515151514,0.125,0.15000000000000002,0.5625,0.5088661338661339,8.983415126800537,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
98,98,7.990654498338699,0.125,0.1534090909090909,0.125,0.125,0.6875,0.6517857142857143,9.12416410446167,0.5,0.41666666666666663,1.0,1.0,0.0,0.0
99,99,7.997143387794495,0.4375,0.44791666666666663,0.0,0.0,0.6875,0.6466346153846154,8.893559455871582,0.5,0.41666666666666663,1.0,1.0,0.0,0.0
100,100,8.262102574110031,0.4375,0.49851190476190477,0.125,0.1,0.6875,0.6736111111111112,9.08738374710083,0.5,0.41666666666666663,1.0,1.0,0.0,0.0
101,101,8.230111569166183,0.5625,0.6726190476190477,0.375,0.3898809523809524,0.5625,0.5059523809523809,9.19708514213562,0.5,0.41666666666666663,1.0,1.0,0.0,0.0
102,102,7.707205832004547,0.3125,0.3611111111111111,0.125,0.14583333333333331,0.75,0.703046953046953,8.86439323425293,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
103,103,7.900771141052246,0.375,0.4168803418803419,0.125,0.15833333333333333,0.6875,0.6666666666666666,8.624227404594421,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
104,104,8.140927195549011,0.125,0.07857142857142857,0.1875,0.15625,0.75,0.7353670634920635,8.454162120819092,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
105,105,8.256961822509766,0.375,0.420508658008658,0.0,0.0,0.625,0.5965909090909091,8.573809623718262,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
106,106,7.708266854286194,0.25,0.3041666666666667,0.1875,0.1625,0.75,0.7215909090909091,9.48617172241211,0.5,0.41666666666666663,1.0,1.0,0.0,0.0
107,107,8.262035220861435,0.25,0.3125,0.1875,0.1607142857142857,0.75,0.7007575757575757,8.928542613983154,0.5,0.41666666666666663,1.0,1.0,0.25,0.30000000000000004
108,108,8.466720014810562,0.4375,0.47348484848484845,0.0,0.0,0.5625,0.5511363636363636,8.615519762039185,0.5,0.41666666666666663,1.0,1.0,0.25,0.30000000000000004
109,109,8.227743417024612,0.3125,0.39743589743589747,0.25,0.31666666666666665,0.625,0.608974358974359,8.289583444595337,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
110,110,7.831672102212906,0.4375,0.496685606060606,0.1875,0.25833333333333336,0.6875,0.65625,9.025510787963867,0.5,0.41666666666666663,1.0,1.0,0.0,0.0
111,111,7.566917806863785,0.5,0.5327380952380952,0.125,0.1,0.8125,0.7765151515151514,9.461757183074951,0.5,0.41666666666666663,1.0,1.0,0.0,0.0
112,112,8.112454682588577,0.375,0.38541666666666663,0.375,0.44375,0.625,0.565814393939394,9.269204139709473,0.5,0.41666666666666663,1.0,1.0,0.0,0.0
113,113,7.525666236877441,0.3125,0.32142857142857145,0.125,0.1125,0.8125,0.7765151515151514,8.568145751953125,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
114,114,7.654673159122467,0.375,0.4027777777777778,0.3125,0.39166666666666666,0.75,0.7007575757575757,8.403091192245483,0.5,0.41666666666666663,1.0,1.0,0.25,0.30000000000000004
115,115,7.715021699666977,0.25,0.29166666666666663,0.375,0.41785714285714287,0.75,0.7215909090909091,8.371754169464111,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
116,116,7.884248197078705,0.375,0.38541666666666663,0.375,0.3482142857142857,0.6875,0.6736111111111112,8.255730390548706,0.5,0.41666666666666663,1.0,1.0,0.25,0.1
117,117,7.560921877622604,0.5625,0.6035714285714285,0.25,0.275,0.8125,0.7881944444444445,9.093682289123535,0.5,0.41666666666666663,1.0,1.0,0.0,0.0
118,118,7.67654874920845,0.125,0.15476190476190477,0.0625,0.03125,0.75,0.7267992424242424,9.898383617401123,0.5,0.41666666666666663,1.0,1.0,0.25,0.375
119,119,7.472728878259659,0.25,0.27840909090909094,0.3125,0.26488095238095233,0.75,0.703046953046953,7.798879623413086,0.5,0.41666666666666663,1.0,1.0,0.75,0.7666666666666667
120,120,7.884239733219147,0.375,0.3666666666666667,0.1875,0.19166666666666668,0.6875,0.6659226190476191,7.823607683181763,0.5,0.41666666666666663,1.0,1.0,0.5,0.5
121,121,7.391972213983536,0.4375,0.4023809523809524,0.0625,0.08333333333333333,0.75,0.7247596153846154,8.855882167816162,0.5,0.41666666666666663,1.0,1.0,0.25,0.375
122,122,7.521024286746979,0.25,0.3125,0.25,0.30416666666666664,0.6875,0.6486742424242424,9.357919692993164,0.5,0.41666666666666663,1.0,1.0,0.25,0.375
123,123,7.797530293464661,0.5,0.5476190476190477,0.3125,0.33869047619047615,0.75,0.7196969696969697,8.441457629203796,0.5,0.41666666666666663,1.0,1.0,0.25,0.375
124,124,7.14698988199234,0.1875,0.22083333333333333,0.3125,0.35833333333333334,0.8125,0.7881944444444445,7.418730020523071,0.5,0.41666666666666663,1.0,1.0,1.0,1.0
125,125,7.407629549503326,0.4375,0.4639423076923077,0.1875,0.24166666666666667,0.8125,0.7891414141414141,7.533137321472168,0.5,0.41666666666666663,1.0,1.0,1.0,1.0
126,126,6.975141108036041,0.4375,0.5074404761904762,0.125,0.10416666666666666,0.9375,0.9090909090909091,8.781419396400452,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
127,127,7.132475584745407,0.3125,0.34375,0.0625,0.0625,0.8125,0.7881944444444444,8.276856660842896,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
128,128,7.134810715913773,0.25,0.2611111111111111,0.125,0.14583333333333331,0.875,0.8459595959595959,7.7083728313446045,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
129,129,7.181319504976273,0.25,0.3157467532467533,0.375,0.375,0.875,0.8506944444444445,9.148980379104614,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
130,130,7.259574383497238,0.0625,0.09090909090909091,0.3125,0.3833333333333333,0.8125,0.7840909090909091,8.841326475143433,0.5,0.41666666666666663,1.0,1.0,0.25,0.375
131,131,7.006418585777283,0.375,0.35694444444444445,0.3125,0.2895833333333333,0.9375,0.9090909090909091,8.075984120368958,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
132,132,6.799515098333359,0.4375,0.4583333333333333,0.3125,0.3833333333333333,0.875,0.8506944444444444,8.180241823196411,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
133,133,7.131227493286133,0.3125,0.3255952380952381,0.125,0.17708333333333331,0.875,0.8506944444444444,8.569790363311768,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
134,134,6.831796854734421,0.4375,0.49370941558441556,0.375,0.44494047619047616,0.9375,0.9090909090909091,8.644090056419373,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
135,135,7.052415728569031,0.25,0.2575396825396825,0.375,0.42291666666666666,0.875,0.8465909090909091,6.966676831245422,0.5,0.41666666666666663,1.0,1.0,1.0,1.0
136,136,7.316401898860931,0.3125,0.35625,0.3125,0.32142857142857145,0.8125,0.7881944444444445,6.976983189582825,0.5,0.41666666666666663,1.0,1.0,1.0,1.0
137,137,6.957830935716629,0.375,0.4270833333333333,0.375,0.41666666666666663,0.9375,0.9090909090909091,7.98276162147522,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
138,138,6.918404549360275,0.3125,0.3800747863247863,0.375,0.35178571428571426,0.8125,0.7897727272727273,7.870421767234802,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
139,139,6.811741054058075,0.125,0.2,0.25,0.325,0.875,0.8459595959595959,7.5297311544418335,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
140,140,7.096000075340271,0.3125,0.3418803418803419,0.375,0.33958333333333335,0.875,0.8506944444444445,8.004733085632324,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
141,141,6.879222363233566,0.1875,0.225,0.4375,0.4517857142857143,0.875,0.8459595959595959,7.183527946472168,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
142,142,7.359353989362717,0.1875,0.2833333333333333,0.1875,0.22916666666666666,0.8125,0.7897727272727273,7.759397745132446,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
143,143,6.627241879701614,0.25,0.3076923076923077,0.3125,0.30714285714285716,0.9375,0.9090909090909091,7.480955243110657,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
144,144,6.566472232341766,0.25,0.29166666666666663,0.1875,0.125,0.9375,0.9090909090909091,7.007601499557495,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
145,145,6.839707940816879,0.375,0.42719780219780223,0.1875,0.175,0.9375,0.9090909090909091,7.21042263507843,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
146,146,6.569725006818771,0.375,0.4245192307692308,0.25,0.2791666666666667,0.9375,0.9090909090909091,7.164115071296692,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
147,147,6.804149746894836,0.25,0.34375,0.375,0.44166666666666665,0.9375,0.9090909090909091,7.428812742233276,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
148,148,6.593685150146484,0.4375,0.47435897435897434,0.4375,0.4395833333333333,0.9375,0.9090909090909091,8.138648629188538,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
149,149,6.669669061899185,0.3125,0.33134920634920634,0.4375,0.475,0.9375,0.9090909090909091,7.692749738693237,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
150,150,6.812488466501236,0.3125,0.33181818181818185,0.3125,0.3125,0.9375,0.9090909090909091,7.146971106529236,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
151,151,6.4868961572647095,0.5,0.5119047619047619,0.125,0.16666666666666666,0.9375,0.9090909090909091,7.9423933029174805,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
152,152,6.761056572198868,0.3125,0.3496753246753247,0.3125,0.30952380952380953,0.875,0.8465909090909091,8.231358051300049,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
153,153,6.799171596765518,0.25,0.23928571428571427,0.4375,0.494047619047619,0.875,0.8459595959595959,6.332078695297241,0.5,0.41666666666666663,1.0,1.0,1.0,1.0
154,154,6.9043280482292175,0.375,0.4005681818181818,0.375,0.3821428571428572,0.875,0.8459595959595959,6.5343252420425415,0.5,0.41666666666666663,1.0,1.0,1.0,1.0
155,155,7.004170924425125,0.25,0.3125,0.4375,0.39166666666666666,0.875,0.8459595959595959,7.357456684112549,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
156,156,6.511297523975372,0.375,0.4602272727272727,0.1875,0.1875,0.9375,0.9090909090909091,8.109961032867432,0.5,0.41666666666666663,1.0,1.0,0.75,0.75
