,epoch,train_loss,wire_train_acc,wire_train_f1,terminal_train_acc,terminal_train_f1,action_train_acc,action_train_f1,val_loss,wire_val_acc,wire_val_f1,terminal_val_acc,terminal_val_f1,action_val_acc,action_val_f1
20,20,4.353462933003902,0.5875,0.5915359731275485,0.9875,0.9874908424908426,0.8,0.7754131893307152,3.3799516201019286,0.825,0.825,1.0,1.0,0.775,0.72914673046252
21,21,4.285979437828064,0.64375,0.6462851873793644,0.9875,0.9875444579366812,0.78125,0.7378621362201964,2.9454092353582384,0.825,0.8281881173522041,1.0,1.0,0.875,0.8334457771114444
22,22,3.9484680235385894,0.675,0.6772696822903028,0.9875,0.9873026038372338,0.75625,0.7106743771692225,2.9770599633455275,0.8,0.800563909774436,1.0,1.0,0.775,0.72914673046252
23,23,3.5826743960380556,0.66875,0.6675144984821655,0.9875,0.9874470899470899,0.80625,0.7558631211857019,2.542074106633663,0.75,0.7463594884647516,1.0,1.0,0.825,0.782757296466974
24,24,3.249107478186488,0.7375,0.7371644042232278,0.99375,0.9937258064516129,0.79375,0.7562208214990294,2.8057830408215523,0.85,0.8480688901741533,1.0,1.0,0.775,0.7238795518207283
25,25,3.294334274157882,0.71875,0.7183188186097629,0.99375,0.9937574537865235,0.79375,0.7508412092399784,2.4643132731318476,0.875,0.8744704899503661,1.0,1.0,0.825,0.8021625461778914
26,26,3.0848089788109063,0.7125,0.7126010870714261,0.99375,0.9937579821200512,0.80625,0.7748067919454006,2.192951060831547,0.775,0.7782581453634085,1.0,1.0,0.9,0.894237012987013
27,27,3.0783535074442625,0.675,0.6752273257787964,1.0,1.0,0.8,0.7613354502524019,2.1494458593428134,0.85,0.8507017543859648,1.0,1.0,0.85,0.8387106357694591
28,28,2.8899307422339917,0.68125,0.6801424266977263,0.9875,0.9875361141530593,0.8,0.7838532053544913,1.9533660367131234,0.875,0.8784795321637426,1.0,1.0,0.85,0.8387106357694591
29,29,2.8057973701506853,0.7125,0.7120679723502303,0.99375,0.9937169312169312,0.8,0.765731304440814,1.8251784555613995,0.825,0.8283238734090126,1.0,1.0,0.925,0.9190518377175048
30,30,2.6881970228627323,0.7,0.7004249396720863,0.99375,0.9937720225510922,0.825,0.8021408166109254,1.7506494477391243,0.85,0.8521637426900585,1.0,1.0,0.925,0.9190518377175048
31,31,2.5018880266696213,0.6875,0.6878710695900152,1.0,1.0,0.85,0.8201850780798148,1.69807183817029,0.75,0.7545614035087719,1.0,1.0,0.925,0.9190518377175048
